,cam,f_num,f_num_min,f_num_max
0,1.0,1.7721826384015236,1.7358783483164277,1.8740782236436417
1,2.0,1.764198046729624,1.7268926742863737,1.8875523698673924
2,3.0,1.7896458083164863,1.752333974538297,1.918415596217099
3,4.0,1.7892906655257865,1.7574606925085217,1.901077101129242
4,5.0,1.777517904235976,1.7440123207456504,1.903651113628604
5,6.0,1.7626414335874072,1.7287144603642826,1.8900102565335377
6,7.0,1.7585627157947759,1.7222405893600279,1.8859238405897272
7,8.0,1.7470458180025548,1.712343770488819,1.8663636336043261
8,9.0,1.7543385870686001,1.7165329676986352,1.8787000036003663
9,10.0,1.850488555802727,1.8126734966147213,1.9876978951146085
10,11.0,1.8704879828887577,1.8310055851006257,2.0038395168237932
11,12.0,1.852128329998645,1.8139505940652336,1.9949636780555875
12,13.0,1.843088127417753,1.8072951912697643,1.9705719268005195
13,14.0,1.8312972431642753,1.793961705916266,1.9662567696653048
14,15.0,1.8417947381822861,1.806588557196763,1.9731980875508517
15,16.0,1.8168099911649112,1.7918591386844438,1.9330538171303764
16,17.0,1.7683806274900697,1.7309263906946621,1.9048394963246529
17,18.0,1.7315990532314458,1.702139973817859,1.8438134104634032
18,19.0,1.825705338616912,1.7880630441181007,1.9537654840672194
19,20.0,1.7615315570527905,1.723315380784997,1.8896245411417898
20,21.0,1.7699118840319132,1.7304134830885272,1.907617821199881
21,22.0,1.8146879066191004,1.7789796610952113,1.9380434745636557
22,23.0,1.8413018399108543,1.80125015597772,1.9804559761586331
23,24.0,1.8453661786649491,1.8061642342322388,1.9786283394371385
24,25.0,1.8681189299543552,1.8314627110871413,2.0045316474390584
25,26.0,1.8511538340624758,1.8109477826093423,1.9865948810849476
26,27.0,1.833976464858639,1.7976895314917236,1.9750875794170843
27,28.0,1.8211600174669937,1.7885947964466207,1.9624386487107164
28,29.0,1.809009005666246,1.7703033888119943,1.9456325052980696
29,30.0,1.8101140784636947,1.7774846329511969,1.9446729177598787
30,31.0,1.7477925839805617,1.7174885915565632,1.8779258445186287
31,32.0,1.7208342649725017,1.6948867045383913,1.841830044029326
32,33.0,1.7977648067958711,1.770017654296234,1.909375120904831
33,34.0,1.7639908857196376,1.7149839185842608,1.8852791819917696
34,35.0,1.7171512998047112,1.683590796323303,1.843957591760035
35,36.0,1.753212174910815,1.72351628839007,1.8724972145420533
36,37.0,1.7825885670929134,1.748092130325418,1.9218449860029179
37,38.0,1.7560785048991991,1.705964498691532,1.9017291523602888
38,39.0,1.7181189162314834,1.6748105576664838,1.8615178230530347
39,40.0,1.7439221745630904,1.7069597084105517,1.88109018712048
40,41.0,1.7690413934902083,1.736914994499046,1.907761375130145
41,42.0,1.7921191889008445,1.75581470040977,1.945942017519544
42,43.0,1.8168272921710682,1.7854871686359182,1.9196860607072894
43,44.0,1.8256068200541273,1.7881433464769216,1.9547542058015903
44,45.0,1.8342661235531488,1.8052496085224028,1.9637918205464298
45,46.0,1.826694358159816,1.7884773804861889,1.9953067636921338
46,47.0,1.8207018394532002,1.7895471165209929,1.9653899699710173
47,48.0,1.809258054539285,1.775252997310079,1.9706361159157142
48,49.0,1.8337347483881017,1.7941062154056886,1.965857261949307
49,50.0,1.7962974847286963,1.7596214187589698,1.928871360591323
50,51.0,1.8330832060538562,1.7952604043958276,1.9594945529737016
51,52.0,1.8394033917788266,1.8043960035577566,1.9704825063584737
52,53.0,1.8118256661105445,1.785592267766017,1.9517908266390918
53,54.0,1.8054959781593583,1.7765426228167314,1.9488113543886776
54,55.0,1.8147161763908903,1.783390528758032,1.9387764859131755
55,56.0,1.7981203331257105,1.7672297615100876,1.940239508714162
56,57.0,1.798780284628727,1.7638586899309803,1.9467366496847178
57,58.0,1.7721856545647336,1.745688575487342,1.924776150780593
58,59.0,1.7132397510087118,1.683433973006871,1.8631339864050884
59,60.0,1.7781668337510552,1.745136337568756,1.9112972760846394
60,61.0,1.762723383735991,1.7221487553222785,1.9009407600276302
61,62.0,1.711579997525457,1.6618111132986086,1.852398010032737
62,63.0,1.7312205490146455,1.6893751250547986,1.8637114263131465
63,64.0,1.7304929686745227,1.6852555570303134,1.881619736255959
64,65.0,1.7411316285794944,1.700427360423248,1.8900400207511796
65,66.0,1.7905446920114634,1.7528036060193641,1.9477408159864213
66,67.0,1.797336197517356,1.760401999386692,1.9371042800709923
67,68.0,1.7847988335456473,1.7582692301131417,1.8793662739651869
68,69.0,1.7488046819316034,1.718599650914947,1.859321668360168
69,70.0,1.805566285644391,1.7645312718975608,1.9806893416469464
70,71.0,1.808358495093889,1.7800228335876005,1.9422688841853386
71,72.0,1.822147909212542,1.7878814214244791,1.9614578352392518
72,73.0,1.7932279055247782,1.7576667350900699,1.9393627931760025
73,74.0,1.750908164627522,1.7135480489295576,1.8989448670760714
74,75.0,1.8108746472188022,1.7843879990690783,1.9473822388551345
75,76.0,1.822790922047866,1.781079888482352,1.990772066007046
76,77.0,1.7952237827442528,1.7496709071726726,2.0208820735411392
77,78.0,1.7991364404640662,1.745080111330563,1.9732380976074926
78,79.0,1.7897923297381326,1.7381545166194972,1.9243165476115982
79,80.0,1.8983307198097539,1.8784137719376661,2.0081988786791416
80,81.0,1.786699708003346,1.7120545584280908,1.8862950778943715
81,82.0,1.7197047902546583,1.6959046954255461,1.8638148119624338
82,83.0,1.732771467163461,1.6985639620800512,1.8889692709880208
83,84.0,1.7635478541938328,1.7183340845902162,1.904271588308189
84,85.0,1.649977893186229,1.6089802830305864,1.7897942274717762
