,area_above_0p7,area_above_0p8,area_above_0p9,configuration,x_mm,y_mm
0,0.9962943498323705,0.9962943498323705,0.9962943498323705,1,0.0,0.0
1,0.9907544670851165,0.9907544670851165,0.9907544670851165,2,219.0,0.0
2,0.9878589969016657,0.9878589969016657,0.9878589969016657,3,109.5,189.6595634
3,0.9934711300603251,0.9934711300603251,0.9934711300603251,4,-109.5,189.6595634
4,0.9908302456036777,0.9908302456036777,0.9908302456036777,5,-219.0,0.0
5,0.9901635771517928,0.9901635771517928,0.9901635771517928,6,-109.5,-189.6595634
6,0.9905974449379792,0.9905974449379792,0.9905974449379792,7,109.5,-189.6595634
7,1.0057954704640695,1.0057954704640695,1.0057954704640695,8,438.0,0.0
8,0.9943989227740181,0.9943989227740181,0.9943989227740181,9,328.5,189.6595634
9,0.9960761596133233,0.9960761596133233,0.9960761596133233,10,219.0,379.3191269
10,0.9958652402059387,0.9958652402059387,0.9958652402059387,11,0.0,379.3191269
11,0.9954003644779209,0.9954003644779209,0.9954003644779209,12,-219.0,379.3191269
12,0.9910125400041292,0.9910125400041292,0.9910125400041292,13,-328.5,189.6595634
13,1.0012233533684427,1.0012233533684427,1.0012233533684427,14,-438.0,0.0
14,0.9865073052975695,0.9865073052975695,0.9865073052975695,15,-328.5,-189.6595634
15,0.9901641692366024,0.9901641692366024,0.9901641692366024,16,-219.0,-379.3191269
16,0.9951654300869514,0.9951654300869514,0.9951654300869514,17,0.0,-379.3191269
17,0.9914560600529962,0.9914560600529962,0.9914560600529962,18,219.0,-379.3191269
18,0.9882856719823134,0.9882856719823134,0.9882856719823134,19,328.5,-189.6595634
19,0.9988863194490107,0.9988863194490107,0.9988863194490107,20,657.0,0.0
20,0.9993119195241025,0.9993119195241025,0.9993119195241025,21,547.5,189.6595634
21,0.9914126758798363,0.9914126758798363,0.9914126758798363,22,438.0,379.3191269
22,0.9949089934602556,0.9949089934602556,0.9949089934602556,23,328.5,568.9786903
23,0.9950778662822132,0.9950778662822132,0.9950778662822132,24,109.5,568.9786903
24,0.9943657124894277,0.9943657124894277,0.9943657124894277,25,-109.5,568.9786903
25,0.9933071851330396,0.9933071851330396,0.9933071851330396,26,-328.5,568.9786903
26,0.9901605448196139,0.9901605448196139,0.9901605448196139,27,-438.0,379.3191269
27,0.9932412459935038,0.9932412459935038,0.8236406181398962,28,-547.5,189.6595634
28,0.9918918348097729,0.9918918348097729,0.9918918348097729,29,-657.0,0.0
29,1.0103962859510733,1.0103962859510733,1.0103962859510733,30,-547.5,-189.6595634
30,0.9911688956197316,0.9911688956197316,0.9911688956197316,31,-438.0,-379.3191269
31,0.9957716861995628,0.9957716861995628,0.9957716861995628,32,-328.5,-568.9786903
32,0.9956824972105307,0.9956824972105307,0.9956824972105307,33,-109.5,-568.9786903
33,0.996306129434891,0.996306129434891,0.996306129434891,34,109.5,-568.9786903
34,0.9967779056219597,0.9967779056219597,0.9967779056219597,35,328.5,-568.9786903
35,0.9935878118410973,0.9935878118410973,0.9935878118410973,36,438.0,-379.3191269
36,1.0065200034985362,1.0065200034985362,1.0065200034985362,37,547.5,-189.6595634
37,0.9966844044108772,0.9966844044108772,0.9966844044108772,38,876.0,0.0
38,0.9892992553085702,0.9892992553085702,0.9892992553085702,39,766.5,189.6595634
39,0.9943973558967617,0.9943973558967617,0.9943973558967617,40,657.0,379.3191269
40,0.9948171831309977,0.9948171831309977,0.9948171831309977,41,547.5,568.9786903
41,0.9942647035525983,0.9942647035525983,0.9771222086637605,42,438.0,758.6382537
42,0.9939418401860476,0.9939418401860476,0.8920723220826884,43,219.0,758.6382537
43,0.994274611443757,0.994274611443757,0.994274611443757,44,0.0,758.6382537
44,0.9928642218660183,0.9928642218660183,0.9795499506915699,45,-219.0,758.6382537
45,0.9916768232694294,0.9916768232694294,0.9669798908891563,46,-438.0,758.6382537
46,0.9920740501988804,0.9920740501988804,0.9920740501988804,47,-547.5,568.9786903
47,1.0040387400809536,1.0040387400809536,1.0040387400809536,48,-657.0,379.3191269
48,1.0044751716766491,1.0044751716766491,1.0044751716766491,49,-766.5,189.6595634
49,0.9895340230414473,0.9895340230414473,0.9895340230414473,50,-876.0,0.0
50,1.0056177301210936,1.0056177301210936,1.0056177301210936,51,-766.5,-189.6595634
51,1.0120254795339423,1.0120254795339423,1.0120254795339423,52,-657.0,-379.3191269
52,0.9924296114792639,0.9924296114792639,0.9924296114792639,53,-547.5,-568.9786903
53,0.9933768837204766,0.9933768837204766,0.9933768837204766,54,-438.0,-758.6382537
54,0.9939132790488541,0.9939132790488541,0.9939132790488541,55,-219.0,-758.6382537
55,0.9946630346784711,0.9946630346784711,0.9946630346784711,56,0.0,-758.6382537
56,0.9947209000866185,0.9947209000866185,0.9947209000866185,57,219.0,-758.6382537
57,0.995252278089407,0.995252278089407,0.995252278089407,58,438.0,-758.6382537
58,0.9921121951760478,0.9921121951760478,0.9921121951760478,59,547.5,-568.9786903
59,1.0082199686817968,1.0082199686817968,1.0082199686817968,60,657.0,-379.3191269
60,1.0017602923828592,1.0017602923828592,1.0017602923828592,61,766.5,-189.6595634
61,1.0051210588080997,1.0051210588080997,0.9844565633556305,62,985.5,189.6595634
62,0.9933929500810824,0.9933929500810824,0.9863225376249893,63,876.0,379.3191269
63,0.9866241208831688,0.9866241208831688,0.9642854615424178,64,766.5,568.9786903
64,0.9937926122329316,0.9937926122329316,0.9757063482171981,65,657.0,758.6382537
65,0.9911667495012739,0.9591328431485711,0.49935206961566075,66,328.5,948.2978171
