,cam,f_num,f_num_min,f_num_max
0,1.0,1.8766164779421382,1.8317095537749368,1.9942612717999193
1,2.0,1.8775749348516566,1.8364668901662913,1.9971289096862535
2,3.0,1.875256406392022,1.827423313639127,1.9910928736773157
3,4.0,1.8750177567040587,1.8285201026428897,1.9929165935595208
4,5.0,1.8775872810668695,1.8365482374528581,1.997813414829776
5,6.0,1.872747370423548,1.8336717297237186,1.9934876594312974
6,7.0,1.8763369107119077,1.8376592541803307,1.9977322766198473
7,8.0,1.9260721556989766,1.8828978884442875,2.047403758654662
8,9.0,1.8757190975849816,1.8304775692838393,1.9924658335277854
9,10.0,1.8741617947657592,1.8249694273800658,1.9878332714276126
10,11.0,1.8742226930742798,1.8246890255631683,1.9886915781880725
11,12.0,1.8736010345950196,1.8241639818055035,1.9871311060991077
12,13.0,1.874002556475379,1.828917513282089,1.9907331011357645
13,14.0,1.9303217362338574,1.8871052893115097,2.050923330225319
14,15.0,1.8679492805875269,1.828527740429604,1.9870891236599428
15,16.0,1.878448737095576,1.8428986256649844,1.9975938165082632
16,17.0,1.8796143378878014,1.8446493001764064,1.99722576406517
17,18.0,1.8697291987608144,1.8326532282922823,1.9881626217068187
18,19.0,1.8763180640005688,1.8368935517114782,1.9956534532652306
19,20.0,2.122176148678078,2.076101091934973,2.247419122329944
20,21.0,1.9906592360115618,1.9426622134639178,2.110687763144317
21,22.0,1.9905402013160851,1.9370327679631414,2.108472194568806
22,23.0,1.9294599222991917,1.8769001496784408,2.0426458742931377
23,24.0,1.8729210772230165,1.822572337485067,1.9852007261193696
24,25.0,1.8729079555119503,1.8225689090836195,1.9851314462326821
25,26.0,1.9294405770727907,1.8769035756475212,2.042681562626743
26,27.0,1.9903983769840115,1.9368920807988828,2.108280396528187
27,28.0,1.874364851634014,1.8282713646724398,1.9903694188844534
28,29.0,2.104461473716403,2.0544207867835658,2.2341915413297913
29,30.0,2.11535821766517,2.06697754683173,2.2421710198978366
30,31.0,2.1081613095439247,2.061186264163232,2.2339163918981786
31,32.0,2.1043621033644495,2.061615896055359,2.2231570653462587
32,33.0,1.9831593718892957,1.9450815559098684,2.100324432017591
33,34.0,1.994896985202616,1.9578572907650291,2.1126758913109023
34,35.0,2.105748759856102,2.0625754153897855,2.225865532369613
35,36.0,2.041274407141716,1.9967259624373042,2.1635732646015033
36,37.0,2.1170704258380257,2.070097573574063,2.2418445975446786
37,38.0,2.309690271429074,2.261770462508346,2.4346003515747947
38,39.0,2.1745203816925875,2.126310725171608,2.2946941375955787
39,40.0,2.1164819755618853,2.0652089263018465,2.2370597241066617
40,41.0,2.118488755127982,2.060412112061185,2.24027037178849
41,42.0,2.1179492291659483,2.0575816159747222,2.2399147597122617
42,43.0,1.9890344501620805,1.933519176719014,2.1010645888654307
43,44.0,1.8715901743399794,1.8218363026370796,1.9815193153288588
44,45.0,1.989042607648919,1.9335438166333663,2.1010824655135107
45,46.0,1.9884350560178037,1.9334390987345436,2.1057778923952006
46,47.0,2.1179187314079546,2.057854040896627,2.243177530649303
47,48.0,2.1142459158275493,2.0574574539521704,2.2440403840760696
48,49.0,2.337236640415006,2.273201181877823,2.4783834267079397
49,50.0,2.2939620882433505,2.24913006868062,2.422268262229857
50,51.0,2.338007355486641,2.2870835311857114,2.477613636078114
51,52.0,2.344115623252108,2.292562278334975,2.4783914462278682
52,53.0,2.326485897717822,2.273708472011907,2.46049806283278
53,54.0,2.4121054070747507,2.36450371808419,2.5397009749162747
54,55.0,2.29858807226419,2.25812857616316,2.4098778194055797
55,56.0,2.3087369668441506,2.2659433032347036,2.4265392538730937
56,57.0,2.3000583670900756,2.259398212227389,2.4130712965913506
57,58.0,2.3306656714386818,2.2838963248059843,2.4620787691192905
58,59.0,2.3424617763261266,2.287872049716845,2.4816114334647725
59,60.0,2.345780584742413,2.2952205944313597,2.487794636473997
60,61.0,2.3255695408182144,2.2791636534503286,2.4628274312254113
61,62.0,2.370740572911585,2.3294951773302417,2.499083693302484
62,63.0,2.3298691027970544,2.285826571443398,2.455607127399892
63,64.0,2.326968994754816,2.2826210249480474,2.4640326290614105
64,65.0,2.3365145385053743,2.28183103482071,2.475268415687605
65,66.0,2.117158010928155,2.0624260107265564,2.239969905136199
66,67.0,2.1185854412139786,2.058669102935397,2.231333369618841
67,68.0,2.116832041715935,2.0596665704300197,2.23138073074553
68,69.0,2.117964361303867,2.0583718130838835,2.2361363904203375
69,70.0,2.1127724889684774,2.0533394288168503,2.240691841416277
70,71.0,2.108431374698123,2.0505970422849975,2.2374774478564086
71,72.0,2.325149033288923,2.265067644596996,2.461805017035193
72,73.0,2.308245677496801,2.262243003507241,2.4349460635524767
73,74.0,2.456831078648416,2.404671862291745,2.5832536827583756
74,75.0,2.498987341491374,2.4378647988192506,2.644031813735717
75,76.0,2.4001194101430103,2.3433860195051173,2.539808112562485
76,77.0,2.5105938614535437,2.4534088550821394,2.6530727397691862
77,78.0,2.6616516843442244,2.6187018540312095,2.7787940793070622
78,79.0,2.5426156290456303,2.5042467483279767,2.652284656987614
79,80.0,2.4591046056169983,2.42192274622715,2.565830931720974
80,81.0,2.465643681313765,2.42622031707378,2.582546962768656
81,82.0,2.5195456688232625,2.463035936650694,2.6583308617057733
82,83.0,2.5210201900842537,2.4600988311592493,2.6667662151852283
83,84.0,2.490282518920456,2.4344681477645893,2.6278047908493387
84,85.0,2.467437574138172,2.4158029628180673,2.592706263003702
