,tilt x,M2 tilt x,M3 tilt x,FP tilt x,tilt y,M2 tilt y,M3 tilt y,FP tilt y,thickness,M1-M2 dist,M2-M3 dist,M3-FP dist,dec x,M2 dec x,M3 dec x,FP dec x,dec y,M2 dec y,M3 dec y,FP dec y
12,-0.15200000000000002,0.8472070126852345,0.8723732814783743,0.9460827724474827,-0.15200000000000002,0.9008117974569103,0.889050941348859,0.9257886950768668,-11.4,0.7348565816635574,0.9425380838647397,0.7960313662257977,-11.4,0.8437918296824535,0.9346844909788625,0.9411103588348005,-11.4,0.8783173026474119,0.9409444814139721,0.9453612598554819
13,-0.14800000000000002,0.8529954098705494,0.8759201977917632,0.9460697541760463,-0.14800000000000002,0.902398191506685,0.8913985390827172,0.9264791050904495,-11.1,0.7431609219769655,0.9426214864350252,0.8019191020112066,-11.1,0.8479725630302475,0.9351104621790057,0.9412431632618184,-11.1,0.8819136924215581,0.9411772793467085,0.9453668361763105
14,-0.14400000000000002,0.8586604527468078,0.8794174523091378,0.9460567220718756,-0.14400000000000002,0.9039639565330532,0.8937026012650885,0.9271605211978998,-10.8,0.7513751731995725,0.9427047059075315,0.8077370252645476,-10.8,0.8520984390207159,0.9355289944010899,0.9413751487398007,-10.8,0.8854442791744843,0.9414041462386256,0.9453724200576279
15,-0.14,0.8641988794148993,0.8828644191797075,0.9460436761389083,-0.14,0.9055089601640957,0.8959628173269417,0.927832926900893,-10.5,0.7594954720916212,0.9427877422484567,0.8134834617444079,-10.5,0.856168490227381,0.9359400785980284,0.941506314913471,-10.5,0.8889081724476335,0.9416250761290705,0.9453780114891073
16,-0.136,0.8696074815005442,0.8862604812314839,0.9460306163809648,-0.136,0.9070330713091455,0.8981788837614824,0.9284963059144571,-10.2,0.7675179827028957,0.9428705954243641,0.8191567535145128,-10.2,0.8601817595864796,0.9363437058967844,0.9416366614300199,-10.2,0.892304496719531,0.9418400631575903,0.9453836104604348
17,-0.132,0.8748831067716278,0.8896050301429582,0.9460175428018736,-0.132,0.9085361601746244,0.9003505041773924,0.9291506421678523,-9.9,0.7754388988497916,0.9429532654012128,0.8247552596052811,-9.9,0.8641373007502559,0.9367398675992212,0.9417661879390117,-9.9,0.8956323917340397,0.9420491015616251,0.9453892169612268
18,-0.128,0.880022661722509,0.892897466610813,0.9460044554054428,-0.128,0.9100180982846474,0.9024773893537811,0.9297959198048873,-9.600000000000001,0.7832544465823232,0.9430357521456348,0.8302773566716055,-9.600000000000001,0.8680341784305922,0.9371285551786466,0.9418948940924231,-9.600000000000001,0.8988910128280823,0.9422521856782856,0.9453948309810875
19,-0.12400000000000001,0.8850231141254529,0.8961372005125926,0.9459913541955752,-0.12400000000000001,0.9114787584925648,0.9045592572927313,0.9304321231842972,-9.3,0.7909608866442879,0.9431180556243478,0.8357214396434013,-9.3,0.8718714687429361,0.9375097602857834,0.9420227795445781,-9.3,0.902079531245788,0.9424493099436136,0.9454004525095366
20,-0.12000000000000001,0.8898814955461679,0.8993236510743213,0.94597823917614,-0.12000000000000001,0.9129180149972252,0.9065958332664906,0.9310592368805344,-9.0,0.7985545169159279,0.9432001758036174,0.8410859223710002,-9.0,0.8756482595479262,0.9378834747424475,0.942149843952251,-9.0,0.9051971344592079,0.9426404688929461,0.945406081536168
21,-0.116,0.8945949038233525,0.9024562470267398,0.9459651103508656,-0.116,0.9143357433618247,0.9085868498690407,0.9316772456842211,-8.7,0.8060316748359257,0.9432821126507004,0.8463692382637295,-8.7,0.879363650783103,0.9382496905470211,0.9422760869744866,-8.7,0.9082430264729451,0.9428256571617974,0.9454117180504957
22,-0.11200000000000002,0.8991605055085788,0.9055344267613601,0.9459519677237129,-0.11200000000000002,0.9157318205246971,0.9105320470613907,0.9322861346024321,-8.4,0.8133887398198721,0.9433638661320216,0.851569840921194,-8.4,0.8830167547985811,0.9386083998725054,0.9424015082728536,-8.4,0.9112164281314169,0.9430048694857801,0.9454173620421011
23,-0.10800000000000001,0.9035755382625597,0.9085576384881632,0.9459388112984819,-0.10800000000000001,0.9171061248209266,0.912431172217065,0.9328858888593345,-8.100000000000001,0.8206221356470103,0.9434454362148044,0.8566862047581268,-8.100000000000001,0.8866066966834711,0.9389595950667209,0.9425261075112921,-8.100000000000001,0.9141165774137221,0.9431781007000402,0.9454230135003162
24,-0.10400000000000001,0.9078373132027777,0.9115253403833178,0.9459256410789499,-0.10400000000000001,0.9184585359932373,0.9142839801633937,0.9334764938967564,-7.800000000000001,0.8277283328301623,0.9435268228664392,0.8617168256221771,-7.800000000000001,0.8901326145909676,0.9393032686524514,0.9426498843560561,-7.800000000000001,0.9169427297327125,0.9433453457390849,0.9454286724147132
25,-0.1,0.911943217214317,0.9144370007400332,0.9459124570690247,-0.1,0.9197889352093452,0.9160902332263386,0.9340579353743983,-7.5,0.8347038509656493,0.9436080260537983,0.8666602214029794,-7.5,0.8935936600593314,0.9396394133282155,0.9427728384758737,-7.5,0.9196941582151907,0.943506599640149,0.9454343387746639
26,-0.096,0.9158907151978701,0.9172920981134659,0.9458992592725929,-0.096,0.9210972050771309,0.9178497012680229,0.9346301991705942,-7.2,0.8415452610543804,0.9436890457438615,0.8715149326344596,-7.2,0.8969889983239698,0.9399680219674755,0.9428949695417985,-7.2,0.9223701539889033,0.9436618575394153,0.9454400125696241
27,-0.09200000000000001,0.9196773522774282,0.9200901214604899,0.9458860476933855,-0.09200000000000001,0.9223832296608685,0.9195621617227288,0.9351932713824922,-6.9,0.8482491877992769,0.9437698819050611,0.8762795230874485,-6.9,0.9003178086336608,0.9402890876204901,0.9430162772274391,-6.9,0.9249700264548468,0.94381111467448,0.9454456937889181
28,-0.08800000000000001,0.9233007559410068,0.9228305702825002,0.9458728223352976,-0.08800000000000001,0.923646894493648,0.9212273996379035,0.9357471383267503,-6.6,0.8548123118712524,0.9438505345041539,0.8809525803558861,-6.6,0.9035792845526113,0.940602603512575,0.94313676120867,-6.6,0.9274931035578421,0.943954366384258,0.9454513824219628
29,-0.084,0.9267586381404374,0.9255129547577848,0.9458595832021643,-0.084,0.9248880865952478,0.9228452077047626,0.9362917865398377,-6.300000000000001,0.8612313721500696,0.9439310035085285,0.8855327164318165,-6.300000000000001,0.9067726342654095,0.9409085630451574,0.9432564211637637,-6.300000000000001,0.9299387320484995,0.9440916081079436,0.9454570784579935
30,-0.08000000000000002,0.9300487973151352,0.9281367958775073,0.9458463302978413,-0.08000000000000002,0.9261066944855249,0.9244153862909836,0.9368272027784821,-6.0,0.8675031679289352,0.9440112888866945,0.8900185682727535,-6.0,0.9098970808719279,0.941206959796029,0.9433752567735341,-6.0,0.9323062777411774,0.9442228353870856,0.9454627818864313
31,-0.07600000000000001,0.9331691203703923,0.9307016255724276,0.9458330636261522,-0.07600000000000001,0.9273026081999803,0.9259377434750546,0.9373533740200501,-5.700000000000001,0.8736245610868852,0.9440913906061483,0.8944087983600194,-5.700000000000001,0.9129518626801625,0.9414977875191163,0.9434932677210156,-5.700000000000001,0.9345386273118609,0.9443480438642999,0.9454684926964525
32,-0.07200000000000001,0.9361175845818387,0.9333875441412319,0.9458197831909075,-0.07200000000000001,0.9284757193026262,0.9274120950700205,0.9378702874631784,-5.4,0.879592478225613,0.944171308634652,0.8987020952456615,-5.4,0.9159362334909011,0.9417810401454846,0.943610453691857,-5.4,0.9365408349615584,0.9444672292844954,0.9454742108773998
33,-0.068,0.9388922594356844,0.9360307602345358,0.9458064889959503,-0.068,0.9296259209029143,0.9288382646549126,0.9383779305280504,-5.1,0.8854039127708612,0.9442510429408195,0.902897174092231,-5.1,0.9188494628810365,0.942056711782544,0.9437268143739671,-5.1,0.9384606165319186,0.9445803874934119,0.9454799364184476
34,-0.064,0.9414913084099866,0.9386148584115717,0.9457931810451672,-0.064,0.930753107668966,0.9302160835980932,0.9388762908566722,-4.800000000000001,0.8910559270347839,0.9443305934925872,0.9069927771989178,-4.800000000000001,0.9216908364787689,0.9423247967134586,0.9438423494577709,-4.800000000000001,0.9402974652768268,0.9446875144402437,0.945485669308857
35,-0.06,0.9439129906759259,0.9411393857272823,0.9457798593423554,-0.06,0.9318571758431136,0.9315453910815963,0.9393653563134442,-4.5,0.8965456542342473,0.944409960257955,0.9109876745202031,-4.5,0.9244596562316524,0.9425852893997528,0.9439570586360112,-4.5,0.9420508959713543,0.9447886061754704,0.9454914095378012
36,-0.055999999999999994,0.9461556627332046,0.943603900402818,0.9457665238913766,-0.055999999999999994,0.9329380232521238,0.9328260341231485,0.9398451149856583,-4.200000000000001,0.9018703004720973,0.9444891432053816,0.914880664173199,-4.200000000000001,0.9271552406731798,0.9428381844789876,0.9440709416039612,-4.200000000000001,0.9437204451163506,0.9448836588524056,0.9454971570944132
37,-0.05200000000000002,0.9482177799749198,0.9460079719398824,0.9457531746959376,-0.05200000000000002,0.933995549327865,0.9340578675945805,0.9403155551835475,-3.9000000000000004,0.9070271466723232,0.9445681423035377,0.9186705729326119,-3.9000000000000004,0.9297769251797795,0.9430834767666247,0.9441839980591832,-3.9000000000000004,0.9453056711294239,0.9449726687266005,0.9455029119678009
38,-0.048000000000000015,0.9500978981697722,0.9483511812357532,0.9457398117600763,-0.048000000000000015,0.9350296551140352,0.935240754242774,0.940776665440991,-3.5999999999999996,0.9120135504703343,0.9446469575212051,0.9223562567165395,-3.5999999999999996,0.9320366709268747,0.943321161254564,0.9442962277018102,-3.5999999999999996,0.9468061545318246,0.9450556321572836,0.9455086741471573
39,-0.04400000000000001,0.951794674874937,0.9506331206902161,0.9457264350874587,-0.04400000000000001,0.9360402432847466,0.936374564704452,0.9412284345157421,-3.3000000000000007,0.9168269480557907,0.9447255888269033,0.9259366010592265,-3.3000000000000007,0.9336133000687614,0.9435512331118441,0.9444076302342992,-3.3000000000000007,0.9482214981257879,0.9451325456056542,0.9455144436214761
40,-0.04000000000000001,0.9533068707671091,0.9528533943151198,0.9457130446820478,-0.04000000000000001,0.9370272181571399,0.937459177519444,0.9416708513897395,-3.0,0.9214648559695563,0.9448040361896958,0.9294105215733355,-3.0,0.9351095717879839,0.9437736876861487,0.9445182053615222,-3.0,0.9495513271610553,0.9452034056358958,0.9455202203799288
41,-0.036000000000000004,0.9546333508941832,0.9550116178340947,0.9456996405475541,-0.036000000000000004,0.9379904857032716,0.9384944791469783,0.9421039052696598,-2.700000000000001,0.9259248728488421,0.9448822995780505,0.9327769644002445,-2.700000000000001,0.9365251027879443,0.9439885205011748,0.944627952790838,-2.700000000000001,0.9507952895006135,0.94526820891594,0.9455260044114226
42,-0.032,0.9557730858461627,0.9571074187834219,0.9456862226879256,-0.032,0.9389299535661755,0.9394803639731071,0.9425275855869825,-2.4000000000000004,0.9302046811207748,0.9449603789611517,0.9360349066471833,-2.4000000000000004,0.9378595299256152,0.9441957272592818,0.9447368722320171,-2.4000000000000004,0.9519530557707502,0.9453269522174383,0.9455317957050867
43,-0.027999999999999997,0.955901489040764,0.9565345494328558,0.9456727911068817,-0.027999999999999997,0.9398455310702082,0.9404167343221346,0.9429418819986697,-2.0999999999999996,0.934302048646191,0.9450382743083449,0.9391833568138527,-2.0999999999999996,0.9391125103552669,0.9443953038404346,0.9448449633972746,-2.0999999999999996,0.9530243195032903,0.9453796324149707,0.9455375942497963
44,-0.02400000000000002,0.9546108259810752,0.9551330622780526,0.9456593458082984,-0.02400000000000002,0.9407371292363379,0.9413035004641825,0.9433467843871353,-1.8000000000000007,0.9382148303063803,0.9451159855890695,0.9422213552043671,-1.8000000000000007,0.9402837216569818,0.9445872463011787,0.9449522260012544,-1.8000000000000007,0.9540087972775563,0.9454262464867899,0.9455434000346136
