,area_above_0p7,area_above_0p8,area_above_0p9,configuration,x_mm,y_mm
0,0.9937122419137239,0.9937122419137239,0.9937122419137239,1,0.0,0.0
1,0.9954599566951462,0.9954599566951462,0.9573683767195666,2,219.0,0.0
2,0.9965529419011431,0.9965529419011431,0.9931165524463115,3,109.5,189.6595634
3,1.0020676884858661,1.0020676884858661,1.0020676884858661,4,-109.5,189.6595634
4,1.0039159792614774,1.0039159792614774,1.0039159792614774,5,-219.0,0.0
5,1.0028387567463988,1.0028387567463988,1.0028387567463988,6,-109.5,-189.6595634
6,0.9928621481275192,0.9928621481275192,0.9646169318445811,7,109.5,-189.6595634
7,1.004946633380704,0.9603190690693898,0.7718915753105078,8,438.0,0.0
8,0.9943572179866137,0.9943572179866137,0.8624526890700221,9,328.5,189.6595634
9,0.9987776692432243,0.9987776692432243,0.9540048771737003,10,219.0,379.3191269
10,1.0026153873525763,1.0026153873525763,0.9939121287818073,11,0.0,379.3191269
11,0.9900277152940211,0.9900277152940211,0.9803388319592933,12,-219.0,379.3191269
12,1.0033648708787066,1.0033648708787066,0.9693967893125005,13,-328.5,189.6595634
13,1.000436833765474,1.000436833765474,0.9003931503889266,14,-438.0,0.0
14,1.0027550281627116,1.0027550281627116,0.9612617166525305,15,-328.5,-189.6595634
15,0.9881429304035443,0.9881429304035443,0.8096793940406266,16,-219.0,-379.3191269
16,0.9957886539540223,0.9957886539540223,0.7548720441264363,17,0.0,-379.3191269
17,0.9778417062189985,0.8693685776748666,0.5225712761980074,18,219.0,-379.3191269
18,1.000560126603295,0.9452486344560832,0.7173983085959269,19,328.5,-189.6595634
19,0.8972179319105531,0.7250726699966804,0.40934080713160514,20,657.0,0.0
20,0.9205858560926551,0.7802764114722675,0.289972852215468,21,547.5,189.6595634
21,0.9931952467554921,0.9781973319554931,0.7232327803555093,22,438.0,379.3191269
22,0.993071846416387,0.9836547858038177,0.6668991106537633,23,328.5,568.9786903
23,1.0033737531359577,1.0033737531359577,0.8087538441225176,24,109.5,568.9786903
24,1.0039049112535217,1.0039049112535217,0.8281341036211542,25,-109.5,568.9786903
25,0.9962288897470163,0.9669801767918104,0.5255905085587017,26,-328.5,568.9786903
26,0.9886468010514964,0.9886468010514964,0.8707832144492718,27,-438.0,379.3191269
27,1.0049383626568986,0.9919434700363352,0.8169455827460822,28,-547.5,189.6595634
28,1.0020056882558894,0.9000775234160663,0.5459203404980363,29,-657.0,0.0
29,1.0054279297731636,0.9580517446006062,0.7062560937760879,30,-547.5,-189.6595634
30,0.8425125523074023,0.07485461239782212,0.0,31,-438.0,-379.3191269
31,0.026245047802832218,0.0,0.0,32,-328.5,-568.9786903
32,0.4154526599856487,0.0,0.0,33,-109.5,-568.9786903
33,0.619854722672161,0.06674075075877911,0.0,34,109.5,-568.9786903
34,0.48198870643616726,0.0,0.0,35,328.5,-568.9786903
35,0.6841705772305103,0.0304075812102449,0.0,36,438.0,-379.3191269
36,0.8478947444508687,0.6765375606342965,0.05253875918904334,37,547.5,-189.6595634
37,0.0,0.0,0.0,38,876.0,0.0
38,0.6896745257725747,0.45030809600335137,0.022440602790864687,39,766.5,189.6595634
39,0.07904199067951659,0.0,0.0,40,657.0,379.3191269
40,0.7588317738658318,0.2363837099159666,0.0,41,547.5,568.9786903
41,0.13340501388119996,0.004168906683787499,0.0,42,438.0,758.6382537
42,0.02195983066850825,0.0,0.0,43,219.0,758.6382537
