,cam,f_num,f_num_min,f_num_max
0,1.0,1.902317467356091,1.8467483212998628,2.013612328949024
1,2.0,1.9070205679873986,1.8512695224025346,2.0176265678040792
2,3.0,1.892705227177686,1.837481813786044,2.0025951794515597
3,4.0,1.8926858668522906,1.837602041935592,2.0024905469344096
4,5.0,1.9069795075973088,1.8513227854231649,2.017197621734009
5,6.0,1.9179495843954424,1.8618329513233918,2.031208018774689
6,7.0,1.9179720410647165,1.8618636986253827,2.0312107718021997
7,8.0,1.9210650693767706,1.8656831429386966,2.029671252386326
8,9.0,1.9016030193541287,1.8461751128851054,2.009939393159838
9,10.0,1.8879135218677767,1.8327660046460084,1.9963105592403945
10,11.0,1.8836555808953441,1.8288893232183763,1.9931941596322502
11,12.0,1.887886747832913,1.8327559273183522,1.9966279362041046
12,13.0,1.9015538913467909,1.8461327010140338,2.0100286388388726
13,14.0,1.9209983929286705,1.8656004694624309,2.0296461259894727
14,15.0,1.9278685754477842,1.8717607766841073,2.039082320437407
15,16.0,1.9413312171885604,1.884446923183535,2.0572863785375937
16,17.0,1.9360378774212892,1.8789015381470904,2.0530898113097087
17,18.0,1.941372524259174,1.8844858078535764,2.057274723274767
18,19.0,1.927927983330939,1.8717981075348735,2.0400346433403316
19,20.0,1.89211726799075,1.8549478701186783,1.976911242578707
20,21.0,1.8682022736945005,1.8317141692427683,1.9530303874194708
21,22.0,1.8506763111741247,1.814339471546167,1.937691806080043
22,23.0,1.90839069116142,1.8594039138508918,2.010594222580631
23,24.0,1.9000217318929815,1.8518127360964058,2.000695700121925
24,25.0,1.900018254345996,1.8519417182800346,2.0009425552870383
25,26.0,1.9083830977186214,1.8594122648783065,2.0108331742443815
26,27.0,1.8506416013826597,1.8143048820733056,1.9380908402019212
27,28.0,1.8681533807969457,1.8316573027017131,1.9537415880423763
28,29.0,1.8920601173763099,1.8548782993277173,1.977337516314866
29,30.0,1.8954675021517746,1.8575664911717285,1.9801557300258852
30,31.0,1.9048734766290103,1.865643557433648,1.9939293220884304
31,32.0,1.8225171380668022,1.7710344633007469,1.9226420299865397
32,33.0,1.8155615943511163,1.761597064123972,1.922686639165834
33,34.0,1.8155520517169919,1.7616111990209806,1.9226014941482754
34,35.0,1.8224864853042948,1.771121700723539,1.922436459643951
35,36.0,1.9049303442885281,1.8657279904490462,1.9943560214388798
36,37.0,1.895530209878053,1.8576518430708036,1.9797274535704759
37,38.0,1.9235643803072413,1.8857574490879452,2.009162282862614
38,39.0,1.8934065530301212,1.8567920632203756,1.978478845820556
39,40.0,1.8704064882636497,1.8343044092903515,1.9573408619244181
40,41.0,1.853200949499475,1.8171198533171882,1.9421898408658902
41,42.0,1.9112701995522496,1.8622755810780578,2.0159304891110734
42,43.0,1.8991427194096306,1.8508958864663962,1.9998970887996848
43,44.0,1.8950988025668885,1.847660382729611,1.9945413430732866
44,45.0,1.8991538843746514,1.8509243485193922,2.0001183908088915
45,46.0,1.9113056666065051,1.8622290266245074,2.0160059338622935
46,47.0,1.8532023876801298,1.817122106853727,1.9420121122669818
47,48.0,1.8703882039096593,1.834288573019737,1.957147086485714
48,49.0,1.8933843457084454,1.856763145949498,1.9788368795281681
49,50.0,1.9235565959317313,1.8857305273479499,2.0093415624111453
50,51.0,1.9241059776986833,1.885463523526805,2.0098870570336467
51,52.0,1.9304107348446622,1.8906316428058383,2.0184462729549435
52,53.0,1.9441426527619743,1.9023633487927019,2.039579237589694
53,54.0,1.8556057135946578,1.809679475625311,1.939852332616807
54,55.0,1.8447144740738017,1.7943654164210174,1.942510420330845
55,56.0,1.8410042843050225,1.7890504734834711,1.9430915174886232
56,57.0,1.84468636879535,1.7943981170654457,1.9423658185857344
57,58.0,1.8555423356003968,1.8097879950149962,1.9396028374944072
58,59.0,1.9442035371784945,1.9024683757113143,2.0396158783020173
59,60.0,1.9304675657178763,1.8907265395853505,2.0182560839161763
60,61.0,1.9241496037751922,1.8855346256772414,2.0096419778873016
61,62.0,1.927525166823828,1.8903035093493321,2.0130112903650432
62,63.0,1.8985601743497473,1.862384114177387,1.985626967846416
63,64.0,1.876036721950503,1.8402306062041742,1.9659638746264887
64,65.0,1.9314732151999676,1.8824280736038577,2.040055751153388
65,66.0,1.9019550103479117,1.8533669160915982,2.0061472341940187
66,67.0,1.8941079293736798,1.8464106974445518,1.9934082390550338
67,68.0,1.8941321339117467,1.8465174178416377,1.9934741514161907
68,69.0,1.9020143857282745,1.8533742467526848,2.0062393835055534
69,70.0,1.9315569850484917,1.8824967355927693,2.0400876647584196
70,71.0,1.876081100976831,1.8402882308149393,1.9657227652296265
71,72.0,1.89859129918318,1.86242806639117,1.9853730087874786
72,73.0,1.9275849090325605,1.8903530509832838,2.0131494312587432
73,74.0,1.962716128058188,1.9228721681108691,2.048906197010751
74,75.0,1.9665201627302489,1.925477097940881,2.0553286937401207
75,76.0,1.9774341539660518,1.9346284840061854,2.0708566013871432
76,77.0,1.8729013600496822,1.8338678664100012,1.9367285326211368
77,78.0,1.8836057096274694,1.8390893034015907,1.9592376185887246
78,79.0,1.876083314444952,1.8286215296729778,1.9595679311087233
79,80.0,1.8760557923634837,1.8286125910306772,1.9590054622033222
80,81.0,1.883547015806158,1.839520204038227,1.9579956308045972
81,82.0,1.8727820047803294,1.834289841741784,1.9356133303305985
82,83.0,1.9774799408853732,1.9347378113440932,2.070529383630469
83,84.0,1.9665389621913432,1.9255436323075992,2.0549815977876382
84,85.0,1.9626944443556134,1.9228835263421151,2.0488070916059393
