,cam,f_num,f_num_min,f_num_max
0,1.0,1.8797120112212278,1.844072409708124,1.9896695252444034
1,2.0,1.8785844633667643,1.8434324979693624,1.9883668304203925
2,3.0,1.8774254235897982,1.838764836994672,1.9841725532397019
3,4.0,1.8772035636372324,1.8358304961889604,1.9815628609991518
4,5.0,1.8791547396039585,1.8432306009947734,1.9892966524374243
5,6.0,1.8802504325941616,1.845528980099692,1.9919430870529606
6,7.0,1.8784274637895393,1.844097924414123,1.98996417365097
7,8.0,1.8786923023949091,1.8418227280978994,1.9873882900202335
8,9.0,1.877280812469881,1.8380648668292432,1.9831004252995024
9,10.0,1.8742166962161093,1.8312860932343322,1.9771988367684197
10,11.0,1.8754529450895292,1.8327121755740963,1.9786462581551512
11,12.0,1.8726751636719734,1.8292426416875063,1.97526822679127
12,13.0,1.8773551314730357,1.8378313122202872,1.9831308161922863
13,14.0,1.8776561566717727,1.840523880095548,1.986242761423735
14,15.0,1.8803406107154128,1.8461423206992233,1.9927217220143465
15,16.0,1.8794828361305274,1.8459269102109153,1.9901286633474546
16,17.0,1.8821755407801148,1.8493460772176653,1.990453418224666
17,18.0,1.8648576873332976,1.8310201737399703,1.9747809753909713
18,19.0,1.879466794840302,1.8445122539671284,1.9907947268464916
19,20.0,1.8752285018029706,1.837328486488531,1.989340276135491
20,21.0,1.875806381648968,1.8343459938223337,1.9840864801773956
21,22.0,1.8746594309853422,1.831565533595614,1.9799876923816704
22,23.0,1.8744042572888202,1.8296883698095925,1.9772613635199339
23,24.0,1.874960638626168,1.830524206629683,1.9767068288440852
24,25.0,1.874948727256137,1.830503992711987,1.976687742623794
25,26.0,1.87437581122605,1.8296627295183667,1.9773506588750371
26,27.0,1.8736594768976431,1.8298900001416019,1.978802967139695
27,28.0,1.8758230566189655,1.836042340879056,1.9857965536279196
28,29.0,1.8675586402624318,1.8275809599236272,1.979011283493928
29,30.0,1.8787843437128555,1.8427186989468387,1.9898901555832293
30,31.0,1.8768841413356379,1.8426133155537667,1.991022696408447
31,32.0,1.8755065803492401,1.843527259534873,1.9836965200699461
32,33.0,1.8758549914781437,1.8458925933910162,1.981080550975324
33,34.0,1.8609890384916121,1.8308501069451553,1.9646615891909396
34,35.0,1.877836108848323,1.8462132514825347,1.9854546769367993
35,36.0,1.8639369617874368,1.827651111286669,1.976123498835041
36,37.0,1.875140838982319,1.8385392965724705,1.9858360949701594
37,38.0,1.9542121056834554,1.9153666035834038,2.065762440963085
38,39.0,1.8661766406050808,1.831442059467292,1.9778099501820434
39,40.0,1.869600347905524,1.8277042541563173,1.980192982059879
40,41.0,1.873139260742421,1.8276582280890281,1.984391729554323
41,42.0,1.8730208517332376,1.8262320146186604,1.981983793288147
42,43.0,1.874063250229055,1.828014346428386,1.975463138623038
43,44.0,1.874427352103516,1.8285572512474377,1.975174139080249
44,45.0,1.8740623149012365,1.8280155151710993,1.975520091371187
45,46.0,1.873026682941182,1.826245507988506,1.9820232383886047
46,47.0,1.8731327096191144,1.8276654069908598,1.9843902704363223
47,48.0,1.8663322595366516,1.8242448257870119,1.9770338130059748
48,49.0,1.8527258245566471,1.8149181213399999,1.9630149468153946
49,50.0,1.9650166291027185,1.9270836047098683,2.077845655507039
50,51.0,1.9764428433215904,1.9351164225359627,2.0995339358750478
51,52.0,1.9803784132651705,1.9417812921304278,2.0968869545323896
52,53.0,1.9711827767428869,1.9313787990726112,2.0867676609269155
53,54.0,1.9660039030472505,1.9321310467905992,2.070121879394781
54,55.0,1.8473616602905494,1.8188288813997948,1.9401921816797394
55,56.0,1.846311979638249,1.8184279911645698,1.9373905304842425
56,57.0,1.8477779617832781,1.8195146655265648,1.9398622868961601
57,58.0,1.9739769089363906,1.9398023345769724,2.0769346251791685
58,59.0,1.987086692107769,1.9478157434846153,2.103857747738247
59,60.0,1.9726625860963778,1.9331540541223338,2.0887649433930653
60,61.0,1.9663357621326973,1.9229394451502932,2.0857008611728705
61,62.0,2.014683810131587,1.9784805417968596,2.1174072299206625
62,63.0,1.9674689587788379,1.9284665552324542,2.07389073466622
63,64.0,1.8625056837203808,1.8233401706438694,1.9711764426651912
64,65.0,1.868550948340646,1.8245782260974959,1.9809647538662314
65,66.0,1.872588968665785,1.8245944723067211,1.9807648990853228
66,67.0,1.8735226056772154,1.8260126534240588,1.9748246943164243
67,68.0,1.8734924427072808,1.8259922880519819,1.974897388931921
68,69.0,1.872597322995887,1.8246258995478508,1.980832977440165
69,70.0,1.8686245372148198,1.8246818301451244,1.980942870580088
70,71.0,1.8615784339714607,1.8223010584346278,1.9698614414899056
71,72.0,1.836448070215231,1.8054634133277816,1.9446044187419458
72,73.0,2.0165712547227974,1.9804131277191668,2.1195428555898723
73,74.0,2.0791318245293584,2.0390177844206203,2.190032964025287
74,75.0,2.1186076645585548,2.0722783148640356,2.2430065921040168
75,76.0,2.10752774587364,2.064552998965225,2.2260452365225554
76,77.0,2.101956899780222,2.0627241110279244,2.211624296626121
77,78.0,2.066216647655521,2.0367842966542598,2.1524726740259568
78,79.0,1.994631460179803,1.967181468407819,2.07586782660847
79,80.0,2.059327331049292,2.031568577758239,2.143233315724419
80,81.0,2.060461948668465,2.0315220557712514,2.146768792351433
81,82.0,2.1020896284346366,2.062609193083886,2.2124718146109346
82,83.0,2.122222330016387,2.0753322891572195,2.250486810258852
83,84.0,2.091318870288234,2.0453233833315165,2.2135200052594493
84,85.0,2.0733730998800826,2.0329418908983654,2.181990765085994
