,cam,f_num,f_num_min,f_num_max
0,1.0,1.7468804403625433,1.712809583075254,1.8506533051234801
1,2.0,1.7708305532105943,1.738359924506156,1.8745045277799075
2,3.0,1.7686344693363953,1.732335495870385,1.8693098857482988
3,4.0,1.770328830607615,1.7344549266425158,1.8712473366102411
4,5.0,1.756709480814795,1.7241034781735878,1.8602449180570275
5,6.0,1.7643249630600173,1.7326088331259224,1.8693146377678422
6,7.0,1.776175032137453,1.7460662203686999,1.8824227328056349
7,8.0,1.753171143081589,1.718803166630456,1.8550476782034586
8,9.0,1.7664898025675306,1.7313427844261695,1.8674496894107435
9,10.0,1.7692741127952551,1.7330077404955728,1.8695064220261408
10,11.0,1.75570215423157,1.7171454824020864,1.8545978653986175
11,12.0,1.767392053812462,1.7301040914234136,1.8671407283118628
12,13.0,1.7553630705010783,1.7210689715369971,1.857852489969839
13,14.0,1.756310419906001,1.7223361962353874,1.858751928783961
14,15.0,1.7623987814679416,1.7314776018679554,1.8684922686672276
15,16.0,1.7601800623882986,1.7308028939790476,1.8628428818371985
16,17.0,1.7652764025639833,1.735261335685526,1.8672907683306301
17,18.0,1.7779476817005468,1.7495362521024853,1.8843669016347346
18,19.0,1.7572663668333675,1.7252357764907582,1.8624063097320978
19,20.0,1.7685052932562946,1.732682207014735,1.8794894502099633
20,21.0,1.7383283874479267,1.7031095709339688,1.846232727952448
21,22.0,1.751210324664112,1.7137292164454396,1.8545593245180585
22,23.0,1.7584006311443776,1.719353930860344,1.85853201521286
23,24.0,1.758708284538445,1.7197603332202358,1.8572186956907142
24,25.0,1.758509273849944,1.719512833161383,1.8569971268822358
25,26.0,1.758223163538507,1.7193162347500563,1.858611904646557
26,27.0,1.750572236306053,1.7130482773681646,1.85425801522362
27,28.0,1.7260001648387846,1.6929797421412993,1.8404019578759077
28,29.0,1.769255381730475,1.7338363415770481,1.8811315652192404
29,30.0,1.7580734213196898,1.7263745300168103,1.8641114366488898
30,31.0,1.754552735602375,1.7244369383638145,1.8628508287325676
31,32.0,1.7554235168898593,1.7276875310851112,1.8542518625426025
32,33.0,1.779523593332517,1.7524409266954466,1.880274890605766
33,34.0,1.7832289311962113,1.7557264629633575,1.8833244314298832
34,35.0,1.7548500929387236,1.7271600152071376,1.8539315937664065
35,36.0,1.7344214379245215,1.7045981394362018,1.8384502553930127
36,37.0,1.7581025133833263,1.7264764793148186,1.8640539938934335
37,38.0,1.864147113878726,1.826945834950878,1.9711917162318884
38,39.0,1.8077640909157333,1.7713587448682215,1.9209667142680946
39,40.0,1.758915230026149,1.719850101745033,1.8692943202950658
40,41.0,1.7421368484054625,1.7021187781661113,1.8507895202958178
41,42.0,1.7507124078113903,1.7102233444100927,1.8576072433897681
42,43.0,1.7578313294143089,1.7183112020551,1.856593093977835
43,44.0,1.75051365389484,1.7115458883295451,1.848454073049012
44,45.0,1.757992604667024,1.7184470819598616,1.856798406489785
45,46.0,1.750492745319512,1.7102483772631343,1.8570194612304387
46,47.0,1.7373313488168944,1.696975703455254,1.8445942350406634
47,48.0,1.7572551045626523,1.7177904094665257,1.8672357980177496
48,49.0,1.8203615688222905,1.784724922401537,1.9309315261159061
49,50.0,1.8927318431195286,1.8575765519684861,2.0032738485982318
50,51.0,1.8526855566584222,1.8150069628307177,1.967174777895059
51,52.0,1.8077353167871275,1.7733861075055428,1.9192548608310407
52,53.0,1.8010652008012795,1.7699611615152413,1.9059908881614291
53,54.0,1.8215282815335998,1.7920704116896409,1.9175756564696664
54,55.0,1.777731010292368,1.751201365123703,1.8702100868011164
55,56.0,1.7856521930987148,1.759940897513369,1.8762100294557242
56,57.0,1.7613169122455008,1.7350043238232757,1.852006535830302
57,58.0,1.8267191925622979,1.7964859417743377,1.9235456265537545
58,59.0,1.7981593188294522,1.7643071748089485,1.905523937982914
59,60.0,1.8115353731518615,1.774130851773248,1.9195793595796564
60,61.0,1.853123815586858,1.815596970186304,1.9677036409677908
61,62.0,1.9222562800927732,1.8894004476022572,2.0283373385753767
62,63.0,1.8508434985413786,1.8164022072410306,1.9601929930160769
63,64.0,1.812910461823693,1.7739252685263134,1.924634328278088
64,65.0,1.7923996115867447,1.7527236680520608,1.9086598862617539
65,66.0,1.7685716255308879,1.727000117239183,1.8769648878727425
66,67.0,1.7668385840526384,1.7259907757726658,1.8668814191547765
67,68.0,1.7668589298601869,1.7260150270021997,1.8668774064193343
68,69.0,1.768629588642564,1.7270700478768997,1.8769528272160532
69,70.0,1.792033772773782,1.7521773773209337,1.9080244882398012
70,71.0,1.8150692218652527,1.77613859623028,1.9264693492824094
71,72.0,1.8464516504811819,1.8120974192998707,1.9553109894623184
72,73.0,1.921316904957096,1.8918553806885499,2.028180471676166
73,74.0,1.951291940167742,1.914372537236148,2.059829695467488
74,75.0,1.9189986747931984,1.8774221654777092,2.03634275929404
75,76.0,1.9039908343783756,1.8634922359248582,2.019806795913236
76,77.0,1.9204888056900393,1.8850416444442555,2.028075673438799
77,78.0,1.8726328213570196,1.8454076881361283,1.9510925920007078
78,79.0,1.8277559946430697,1.8024783592087963,1.9041407812413147
79,80.0,1.8309209870166094,1.8056192728142095,1.906459329936448
80,81.0,1.8735195582954007,1.8467968347911035,1.953496267431031
81,82.0,1.921351204147219,1.8862536128495901,2.0284406828921706
82,83.0,1.9211198641306966,1.8808923056460964,2.039038200637272
83,84.0,1.9255855815279606,1.8838010445290279,2.0423167019350146
84,85.0,1.9561129347142623,1.9210063089129952,2.0676934169166943
