,area_above_0p7,area_above_0p8,area_above_0p9,configuration,x_mm,y_mm
0,0.9977321108830858,0.9977321108830858,0.9977321108830858,1,0.0,0.0
1,0.9951346880862075,0.9951346880862075,0.9951346880862075,2,219.0,0.0
2,0.9945893806426344,0.9945893806426344,0.9945893806426344,3,109.5,189.6595634
3,0.9989148342256958,0.9989148342256958,0.9989148342256958,4,-109.5,189.6595634
4,0.998594099594421,0.998594099594421,0.998594099594421,5,-219.0,0.0
5,0.9986193687138304,0.9986193687138304,0.9986193687138304,6,-109.5,-189.6595634
6,0.9996748617948109,0.9996748617948109,0.9996748617948109,7,109.5,-189.6595634
7,0.9961551161944618,0.9961551161944618,0.9961551161944618,8,438.0,0.0
8,0.9965249624769016,0.9965249624769016,0.9965249624769016,9,328.5,189.6595634
9,0.9947096825373268,0.9947096825373268,0.9947096825373268,10,219.0,379.3191269
10,0.9944375890020186,0.9944375890020186,0.9944375890020186,11,0.0,379.3191269
11,0.9953357107893562,0.9953357107893562,0.9953357107893562,12,-219.0,379.3191269
12,0.99439028893916,0.99439028893916,0.99439028893916,13,-328.5,189.6595634
13,0.9965421899302734,0.9965421899302734,0.9965421899302734,14,-438.0,0.0
14,0.9980358297912262,0.9980358297912262,0.9980358297912262,15,-328.5,-189.6595634
15,1.0045644361408217,1.0045644361408217,1.0045644361408217,16,-219.0,-379.3191269
16,1.003726435460225,1.003726435460225,1.003726435460225,17,0.0,-379.3191269
17,0.9998221285228585,0.9998221285228585,0.9998221285228585,18,219.0,-379.3191269
18,0.995312371237087,0.995312371237087,0.995312371237087,19,328.5,-189.6595634
19,1.00000795315424,1.00000795315424,1.00000795315424,20,657.0,0.0
20,1.0016466227360454,1.0016466227360454,1.0016466227360454,21,547.5,189.6595634
21,0.9980249763685801,0.9980249763685801,0.9980249763685801,22,438.0,379.3191269
22,0.9975930860439199,0.9975930860439199,0.9975930860439199,23,328.5,568.9786903
23,0.994200125917018,0.994200125917018,0.994200125917018,24,109.5,568.9786903
24,0.995358594522181,0.995358594522181,0.995358594522181,25,-109.5,568.9786903
25,0.996194728250049,0.996194728250049,0.996194728250049,26,-328.5,568.9786903
26,0.9960699410742674,0.9960699410742674,0.9960699410742674,27,-438.0,379.3191269
27,0.9982387467230035,0.9982387467230035,0.9982387467230035,28,-547.5,189.6595634
28,1.0009815442480985,1.0009815442480985,1.0009815442480985,29,-657.0,0.0
29,0.994745653868572,0.994745653868572,0.994745653868572,30,-547.5,-189.6595634
30,0.9996914766096224,0.9996914766096224,0.9996914766096224,31,-438.0,-379.3191269
31,1.001362405925451,1.001362405925451,1.001362405925451,32,-328.5,-568.9786903
32,1.001698530076437,1.001698530076437,1.001698530076437,33,-109.5,-568.9786903
33,1.0023072290932953,1.0023072290932953,1.0023072290932953,34,109.5,-568.9786903
34,1.0033448780761087,1.0033448780761087,1.0033448780761087,35,328.5,-568.9786903
35,0.9976314588303135,0.9976314588303135,0.9976314588303135,36,438.0,-379.3191269
36,0.9987270595773051,0.9987270595773051,0.9987270595773051,37,547.5,-189.6595634
37,0.9999257845601224,0.9999257845601224,0.9999257845601224,38,876.0,0.0
38,0.9997666426072497,0.9997666426072497,0.9997666426072497,39,766.5,189.6595634
39,0.9995980185073344,0.9995980185073344,0.9995980185073344,40,657.0,379.3191269
40,1.0021510779431109,1.0021510779431109,1.0021510779431109,41,547.5,568.9786903
41,0.9992216971913975,0.9992216971913975,0.9992216971913975,42,438.0,758.6382537
42,0.9963385938988268,0.9963385938988268,0.9963385938988268,43,219.0,758.6382537
43,0.9944741606697619,0.9944741606697619,0.9944741606697619,44,0.0,758.6382537
44,0.995451229165481,0.995451229165481,0.995451229165481,45,-219.0,758.6382537
45,0.9974905507339479,0.9974905507339479,0.9974905507339479,46,-438.0,758.6382537
46,0.9996518173501996,0.9996518173501996,0.9996518173501996,47,-547.5,568.9786903
47,1.001018898121049,1.001018898121049,1.001018898121049,48,-657.0,379.3191269
48,1.0010210528333587,1.0010210528333587,1.0010210528333587,49,-766.5,189.6595634
49,1.0018287389324008,1.0018287389324008,1.0018287389324008,50,-876.0,0.0
50,1.0019689890523487,1.0019689890523487,1.0019689890523487,51,-766.5,-189.6595634
51,0.9947566334271781,0.9947566334271781,0.9947566334271781,52,-657.0,-379.3191269
52,1.0038603376041295,1.0038603376041295,1.0038603376041295,53,-547.5,-568.9786903
53,0.9979806800479667,0.9979806800479667,0.9979806800479667,54,-438.0,-758.6382537
54,0.9992088867171126,0.9992088867171126,0.9992088867171126,55,-219.0,-758.6382537
55,1.000245326891244,1.000245326891244,1.000245326891244,56,0.0,-758.6382537
56,0.9999227479709223,0.9999227479709223,0.9999227479709223,57,219.0,-758.6382537
57,1.0009823702549119,1.0009823702549119,1.0009823702549119,58,438.0,-758.6382537
58,1.0000042217774003,1.0000042217774003,1.0000042217774003,59,547.5,-568.9786903
59,0.997203811841724,0.997203811841724,0.997203811841724,60,657.0,-379.3191269
60,1.000403670748815,1.000403670748815,1.000403670748815,61,766.5,-189.6595634
61,1.0017820708774952,1.0017820708774952,1.0017820708774952,62,985.5,189.6595634
62,1.0018060577927288,1.0018060577927288,1.0018060577927288,63,876.0,379.3191269
63,0.99898475031866,0.99898475031866,0.99898475031866,64,766.5,568.9786903
64,0.999082544724184,0.999082544724184,0.999082544724184,65,657.0,758.6382537
65,0.997333782826396,0.997333782826396,0.997333782826396,66,328.5,948.2978171
66,0.9958791075887715,0.9958791075887715,0.9958791075887715,67,109.5,948.2978171
67,0.995454839730507,0.995454839730507,0.995454839730507,68,-109.5,948.2978171
68,0.9960835585878024,0.9960835585878024,0.9960835585878024,69,-328.5,948.2978171
69,1.0022896548865476,1.0022896548865476,1.0022896548865476,70,-657.0,758.6382537
70,1.0019551318790927,1.0019551318790927,1.0019551318790927,71,-766.5,568.9786903
71,1.0015283768005556,1.0015283768005556,1.0015283768005556,72,-876.0,379.3191269
72,1.0015996610431894,1.0015996610431894,1.0015996610431894,73,-985.5,189.6595634
73,1.0005738981404433,1.0005738981404433,0.9709516445770747,74,-985.5,-189.6595634
74,0.9971199881010026,0.9971199881010026,0.9477961134843479,75,-876.0,-379.3191269
75,0.9975122290307094,0.9975122290307094,0.9975122290307094,76,-766.5,-568.9786903
76,1.0001623466300953,1.0001623466300953,0.947606044975966,77,-657.0,-758.6382537
77,0.9998726819751798,0.9998726819751798,0.9489992823184472,78,-328.5,-948.2978171
78,0.9998847208166656,0.9998847208166656,0.9477201333254686,79,-109.5,-948.2978171
79,0.9981761783627928,0.9981761783627928,0.9602393831958342,80,109.5,-948.2978171
80,1.0017709760956852,1.0017709760956852,0.9628132159141866,81,328.5,-948.2978171
81,1.001485126103322,1.001485126103322,1.001485126103322,82,657.0,-758.6382537
82,0.99570346466552,0.99570346466552,0.99570346466552,83,766.5,-568.9786903
83,1.0010244214255204,1.0010244214255204,1.0010244214255204,84,876.0,-379.3191269
84,1.000241816256437,1.000241816256437,1.000241816256437,85,985.5,-189.6595634
