,cam,f_num,f_num_min,f_num_max
0,1.0,1.8586304227320287,1.8237708183793966,1.9664344858268086
1,2.0,1.8571720754870886,1.8227139261846579,1.9651977989866498
2,3.0,1.8562492512911197,1.818428517269167,1.9607789528463266
3,4.0,1.8559514732522235,1.8179104627307965,1.961310492035698
4,5.0,1.85497568720273,1.820671425533456,1.9626629094363577
5,6.0,1.8596551479505607,1.826805566666247,1.9691426790521558
6,7.0,1.8573161061861807,1.8251658393699224,1.967550646055131
7,8.0,1.8568329568544133,1.8195111592124311,1.9620492418034003
8,9.0,1.8564991831789495,1.8181060162852376,1.9606825591170047
9,10.0,1.854134103646883,1.8130440089187958,1.9560907523758317
10,11.0,1.8544077245570925,1.8139009569089222,1.9567571820772014
11,12.0,1.85410839150937,1.813013363997024,1.9560883385231898
12,13.0,1.8556727213742288,1.8156882257737341,1.9586427412633258
13,14.0,1.8574460304900724,1.8220227466819792,1.966790015807745
14,15.0,1.8563952076019776,1.8228939838655973,1.966352067387977
15,16.0,1.8594041286187917,1.8274373148489071,1.9681910064534456
16,17.0,1.8617470340815445,1.831000702956132,1.9693125352375982
17,18.0,1.8613517811721376,1.8311415781548634,1.9713300551961113
18,19.0,1.859319627645376,1.8267704426081737,1.9699846710891118
19,20.0,1.8549334898548642,1.8170408048940556,1.9677980692170292
20,21.0,1.8547147550943521,1.8158286668776995,1.9637180024429497
21,22.0,1.8534761861138696,1.8118755035793477,1.9579647732367542
22,23.0,1.8528852393621607,1.8100509530356061,1.9549743956697483
23,24.0,1.8533727827852253,1.8110109744345162,1.9544096020766697
24,25.0,1.8533690897824138,1.8110072961868473,1.9544111405834288
25,26.0,1.852881627463468,1.8100505596175889,1.954986304512358
26,27.0,1.8532973123126097,1.8120173308253256,1.9580183709916328
27,28.0,1.854837169310047,1.8142859259149,1.9626692076977676
28,29.0,1.8545260925000946,1.8160198324967425,1.966744382559078
29,30.0,1.8376372687713083,1.8011674245551224,1.9467304057308523
30,31.0,1.8430861166477785,1.8086586943053589,1.9539994394797453
31,32.0,1.851024958473383,1.8208631073096937,1.9577945944351507
32,33.0,1.8475522701525544,1.8189813710861982,1.9510322316920679
33,34.0,1.8643741553523687,1.83597024247459,1.9694576083209225
34,35.0,1.8436680729282253,1.8131665937748676,1.9493532592174079
35,36.0,1.843397831259405,1.8089520146554312,1.9537819563136691
36,37.0,1.8577004663186953,1.8228475984180752,1.9674409308168772
37,38.0,2.0138129402306055,1.9735150981172866,2.127401910124441
38,39.0,1.9527457608924057,1.9112432201204366,2.070790831435819
39,40.0,1.9686021094574682,1.922291214061552,2.088090501476697
40,41.0,1.8518720768453298,1.8088155835659456,1.9630329453041313
41,42.0,1.8512232633452397,1.806231713676847,1.9604876681957653
42,43.0,1.8522737336080823,1.8082985440067436,1.953021109615905
43,44.0,1.8526243204539947,1.8089187901136023,1.952800931282023
44,45.0,1.8522925079295036,1.8083242915096696,1.9530363429349664
45,46.0,1.8512781277468044,1.8063000032070782,1.9604934027050347
46,47.0,1.8512078164635133,1.8074217888901472,1.9623387520936106
47,48.0,1.852126644276921,1.809877624798444,1.9657935179520345
48,49.0,1.9524117650863992,1.9108939089148065,2.0703182785107597
49,50.0,2.0087770817609436,1.968454065943715,2.1224681633269857
50,51.0,1.9715381755881671,1.9292519545103382,2.089424747586601
51,52.0,1.9656758879331748,1.9250545342176324,2.0794711158158745
52,53.0,1.9659637879614111,1.929024852874657,2.081420951552871
53,54.0,1.9554742125671187,1.9230729047199997,2.0584939154306503
54,55.0,1.9500225846269474,1.9205498819968667,2.047755139172964
55,56.0,1.8371871900578034,1.8108966525251642,1.928590708725167
56,57.0,1.8368607297612887,1.8099414193425092,1.930619950470685
57,58.0,1.967399921233578,1.9352961303951854,2.070547588620368
58,59.0,1.9656690638999512,1.9280102163143653,2.079589591148122
59,60.0,1.9483553860946703,1.9095957232474445,2.0663726472701223
60,61.0,1.9648196094581423,1.921788060181634,2.08094497146475
61,62.0,2.0829712179881112,2.0462760741627264,2.1968450342749644
62,63.0,2.0074072222807477,1.9660613105854337,2.1208605137270546
63,64.0,1.9561261883320784,1.9116624239990492,2.0726754873469533
64,65.0,1.963532603050919,1.9150165396015062,2.0849183387211205
65,66.0,1.8503672768659365,1.804361135789804,1.9595536617401432
66,67.0,1.8514478544916462,1.8059922075111485,1.9526420846953818
67,68.0,1.851470643211677,1.806020690989538,1.9526390090903112
68,69.0,1.8504402508165674,1.8044503025844585,1.9595498097216852
69,70.0,1.9639001669978935,1.914870909628389,2.0844245036991182
70,71.0,1.9621325483421543,1.9180540637851937,2.0791569905951146
71,72.0,1.947542828735733,1.9091080584801585,2.058950972863786
72,73.0,2.061533226411625,2.0235872127898884,2.1707483912873022
73,74.0,2.0017768362647956,1.9644881305996105,2.112606936317026
74,75.0,2.0148307389361486,1.9727381214087947,2.1371005968274157
75,76.0,1.9668154094379093,1.9256967780829335,2.086301232431789
76,77.0,2.0174411517265924,1.9810155712570734,2.125398787607877
77,78.0,1.9281671248317973,1.9004176437516693,2.0088597011985803
78,79.0,1.9217457467806134,1.895536020628982,1.99879788079107
79,80.0,1.9243772890475501,1.89836499562703,2.0027343767048684
80,81.0,1.9260590142810987,1.8986202053456485,2.0083462745452008
81,82.0,1.946027388209332,1.910813932745589,2.053738750786678
82,83.0,1.9461530588812488,1.9042746629476837,2.0625761282022683
83,84.0,2.0088720352648792,1.9646573566698509,2.1259369016587426
84,85.0,1.9884531968356958,1.9494694593418143,2.093095495168556
