,cam,f_num,f_num_min,f_num_max
0,1.0,2.3612974466627215,2.2488867855593115,2.4439764195193314
1,2.0,2.3559384568664554,2.2438443624117212,2.4384310711226904
2,3.0,2.333590266128431,2.222818009105969,2.415216637287816
3,4.0,2.344155568187003,2.2327591022994158,2.4262223731034425
4,5.0,2.3675886069425416,2.254806817731355,2.4505632744274637
5,6.0,2.380871103218321,2.2673060950143635,2.4644906362101375
6,7.0,2.3820889519839503,2.268452210781148,2.4657674839647976
7,8.0,2.3742336136464925,2.2610606540262586,2.457495650365125
8,9.0,2.342992916204599,2.2316655466980593,2.4250224971007164
9,10.0,2.318321030893243,2.208455366022497,2.399409279265409
10,11.0,2.3290456297227924,2.2185455957673534,2.4105918138528537
11,12.0,2.3258482482605216,2.215537278272019,2.4072535097662846
12,13.0,2.3403522897543763,2.2291810545721757,2.422306179233812
13,14.0,2.3751421996750377,2.2619157084606396,2.458467528020263
14,15.0,2.3893972952917517,2.2753298977727825,2.473366585774675
15,16.0,2.412953863497015,2.2975027309858276,2.4980969886835673
16,17.0,2.407384935011006,2.2922620340714004,2.4923224793733265
17,18.0,2.4095342775166726,2.294284345562855,2.494555129045586
18,19.0,2.403522705648994,2.288623448113312,2.4879913361089874
19,20.0,2.382146527306599,2.2685081355248102,2.465886358642789
20,21.0,2.3572752228631306,2.2451063590453306,2.4400220285380874
21,22.0,2.3322913576226316,2.2216005045516405,2.4139780292876676
22,23.0,2.3161964457322295,2.2064617581793504,2.397272897363873
23,24.0,2.3133236265751496,2.2037590526754283,2.394283078069384
24,25.0,2.3110003280323013,2.2015725354716076,2.391854534437413
25,26.0,2.306142557982173,2.1970026842694255,2.386793795396866
26,27.0,2.3279412626982463,2.217508281703849,2.409487351483302
27,28.0,2.3548760964292357,2.242848334025786,2.4374922699699297
28,29.0,2.3848776636815687,2.2710781653789573,2.468682994994187
29,30.0,2.405071169434153,2.2900808027315875,2.4895965575460655
30,31.0,2.425739907144603,2.309535923307475,2.511379608091557
31,32.0,2.4524432432096375,2.3346794564990896,2.539462278698508
32,33.0,2.4533839624410514,2.3355643145118665,2.54039756835084
33,34.0,2.442561445257367,2.3253785075250892,2.5291775634908658
34,35.0,2.451148284051498,2.333460170760728,2.5381070345838213
35,36.0,2.421666681140253,2.305702402572731,2.5071508716617803
36,37.0,2.4016731240253693,2.2868826871110772,2.4861067304508953
37,38.0,2.3239330884379163,2.209654499765015,2.4096078079337193
38,39.0,2.2892937488547447,2.177208942886572,2.373405073312195
39,40.0,2.3488872730177413,2.2372198965741528,2.4313190768071653
40,41.0,2.3217562017213154,2.211694611773517,2.4030927292317927
41,42.0,2.302365874878161,2.1934559545821237,2.3829429785658
42,43.0,2.292631310917235,2.1842955915018876,2.372779344236209
43,44.0,2.2917892691697896,2.1835036419071927,2.371961803757655
44,45.0,2.2988773839888403,2.1901719169372127,2.379312320672687
45,46.0,2.303797189447215,2.1948026194207264,2.384440694565012
46,47.0,2.3333653765708027,2.2226166693147054,2.4153235113173426
47,48.0,2.342658593913471,2.231358216050356,2.424886014554432
48,49.0,2.283188160885987,2.171490838819439,2.3671413828273047
49,50.0,2.317624111806501,2.203743959071865,2.403109016593805
50,51.0,2.3304363219624924,2.215742251358866,2.416260710318368
51,52.0,2.349073696119853,2.2332044852004334,2.4358816330478152
52,53.0,2.4695218529479877,2.350755037815255,2.557212373003109
53,54.0,2.5061790386365197,2.385282640024872,2.595681417919979
54,55.0,2.491886178779736,2.371826756226888,2.5808036423718885
55,56.0,2.486292065100422,2.3665606716926093,2.5749624304130294
56,57.0,2.4905651305884295,2.370582996970021,2.579428561019902
57,58.0,2.5054705761460068,2.3846146886353097,2.594927581861904
58,59.0,2.469511315991319,2.3507448539990317,2.5571947083883413
59,60.0,2.3493834472424884,2.23349473638676,2.436217128854143
60,61.0,2.328923813187152,2.2143252272182767,2.414673818986072
61,62.0,2.308971280516606,2.195648218141488,2.3942132754315475
62,63.0,2.277672315983308,2.1663344346221907,2.361528984531371
63,64.0,2.2663833210341737,2.1557697120973818,2.349661462133356
64,65.0,2.2287577608390015,2.1205325421199595,2.310371559864506
65,66.0,2.2860628848466673,2.178122272007356,2.366059240811118
66,67.0,2.282726340597425,2.1749844933323685,2.362550111783332
67,68.0,2.2798579037932534,2.172284129067264,2.359536770803723
68,69.0,2.2869126254193604,2.1789217791817332,2.366949600858056
69,70.0,2.229262094549337,2.12100295881971,2.310880166598559
70,71.0,2.2516730007831325,2.1419874722640357,2.334253732367663
71,72.0,2.2750492824026267,2.163877088465723,2.35877836253541
72,73.0,2.306573536932994,2.193402115624992,2.39180405018226
73,74.0,2.3608077014457454,2.2441989815438315,2.4481501484740487
74,75.0,2.378290008285836,2.260579808215125,2.4663551498915206
75,76.0,2.400449664118132,2.281353668854581,2.489843028056213
76,77.0,2.4335451620189366,2.312391244667082,2.5247886634446197
77,78.0,2.555179426186589,2.4314514052387426,2.6470288411315526
78,79.0,2.5437493987677136,2.4206879555330096,2.6351130556604976
79,80.0,2.5451618407119976,2.4220187351570983,2.63659024753322
80,81.0,2.554090344561025,2.430424757342367,2.6458841342751236
81,82.0,2.434846843409301,2.3136108113263076,2.5261398979771554
82,83.0,2.4049451819226637,2.28556693773861,2.494530109532728
83,84.0,2.375140726617587,2.257628552955603,2.463028286718094
84,85.0,2.3580187228811074,2.2415857838223996,2.4452358342062004
