,cam,f_num,f_num_min,f_num_max
0,1.0,1.8583524305711465,1.8231786571237003,1.9670880631143612
1,2.0,1.8572869679801476,1.8200117619241345,1.9636084920861385
2,3.0,1.8567213684723416,1.8163617587246697,1.9607411516927862
3,4.0,1.8558987354523646,1.8177431466923892,1.9612054067472786
4,5.0,1.857264427759207,1.8200098723004023,1.963683381521994
5,6.0,1.8583111474241292,1.8251983322461423,1.9699709210260825
6,7.0,1.8589440017600338,1.8240750989891255,1.9684446575501435
7,8.0,1.8548694106638528,1.8182259344650185,1.9638600138801723
8,9.0,1.8556571371162471,1.815369980889943,1.9593063164234996
9,10.0,1.853485788148719,1.8113249012195247,1.9557015082965732
10,11.0,1.8531999335950693,1.8111813103903198,1.9555485279876348
11,12.0,1.8550939586917004,1.81344256321894,1.9577758806811505
12,13.0,1.8556836370755319,1.8167394838855295,1.9609430158854002
13,14.0,1.8455581848092495,1.8089008959158304,1.9535876269857444
14,15.0,1.858774970601123,1.8250306919765853,1.9702172033517744
15,16.0,1.8584517601408719,1.8267802730941787,1.969579929274333
16,17.0,1.8524899923809859,1.8198963842651283,1.9604762583869286
17,18.0,1.8579736314323922,1.8247965247704732,1.9675226458460373
18,19.0,1.8575120023572274,1.8223795269471468,1.967672690590359
19,20.0,1.8562238115368603,1.8183973894749628,1.96896043472143
20,21.0,1.854382198361178,1.8149337848206109,1.9628926689506505
21,22.0,1.8541311417422257,1.8121864070961928,1.958796476782401
22,23.0,1.8532089644835585,1.8093518488808664,1.9552591818573541
23,24.0,1.852110788556595,1.808199197225963,1.9531140863568275
24,25.0,1.8514677867485494,1.8074233517296772,1.9524013495691486
25,26.0,1.8531805511489887,1.8093273101636485,1.955351851073829
26,27.0,1.8534368291440884,1.811249552579,1.9580217479755644
27,28.0,1.8552740809936978,1.8165786787062421,1.9652919417951331
28,29.0,1.850626998629169,1.8111476528999422,1.9615647679145543
29,30.0,1.8538534838817124,1.8179132456559821,1.9640548135769411
30,31.0,1.8598219602736161,1.8264209363348278,1.9737006956679706
31,32.0,1.8418980290495097,1.8094634084864585,1.9480612917578053
32,33.0,1.8382249786375058,1.8082023453381546,1.9410985393380664
33,34.0,1.8651323410149754,1.8346539948130853,1.9685338179206617
34,35.0,1.8331175317676958,1.800562300012397,1.9382587830511881
35,36.0,1.844568082491683,1.808817523993773,1.9560440934134495
36,37.0,1.8561124920725438,1.8208677831205204,1.966769299985565
37,38.0,1.9306465059792108,1.8921660552976258,2.0403674503016958
38,39.0,1.8303855682632173,1.7925593331470888,1.938266786137923
39,40.0,1.8395596632891895,1.7970898792480139,1.9487891928413517
40,41.0,1.8519118490257471,1.8072944907295236,1.9624154620623393
41,42.0,1.851791544968796,1.8058112577734604,1.9599783460295437
42,43.0,1.8507943238760967,1.80519236667925,1.9513876856481753
43,44.0,1.8486616507388904,1.8029467995490012,1.9484875538321362
44,45.0,1.8499369336898563,1.8042183182016223,1.950544077347046
45,46.0,1.8517817457938923,1.805809227639115,1.9599997895387564
46,47.0,1.851905181880421,1.8073023822875411,1.962414908637244
47,48.0,1.8461116001192661,1.8045459731250413,1.955761892332222
48,49.0,1.8277233281989054,1.7893360576842672,1.936497973761407
49,50.0,1.9424682318516548,1.9049291362984575,2.049647032037123
50,51.0,1.971508592541854,1.9312585646368454,2.0891918524092348
51,52.0,1.957453707216477,1.9192782903845733,2.072890422163796
52,53.0,1.926913194627945,1.8869133877776196,2.0392105909042644
53,54.0,1.945313449019092,1.9109699094233674,2.0477066813958893
54,55.0,1.8265543833685562,1.798450542473793,1.9178724959308688
55,56.0,1.8263607056877615,1.7987085306873072,1.9162933835163714
56,57.0,1.8237185050714204,1.795432190208286,1.915970527561239
57,58.0,1.9518312984464805,1.9177906536382976,2.054137576287166
58,59.0,1.9519630256968594,1.9128851449029116,2.066948954838166
59,60.0,1.9514784015206366,1.9120143002511558,2.06627399386959
60,61.0,1.9714873777941526,1.9308581421014566,2.088345014249209
61,62.0,1.9891642991580725,1.9527800352945943,2.0923333965150968
62,63.0,1.9454010899206473,1.9074332953927833,2.051400136061723
63,64.0,1.8396188069669075,1.8007494414331318,1.9472443769287269
64,65.0,1.8472835216378165,1.8041305446301317,1.959128288710699
65,66.0,1.8416103665244783,1.801535270303305,1.9522027858730298
66,67.0,1.838309745147722,1.7965955269134528,1.9451670952463793
67,68.0,1.8477151494972197,1.8014170206719589,1.9480577431114
68,69.0,1.850204906778884,1.803317861716618,1.9575847676435976
69,70.0,1.8473588657615299,1.8042361125851807,1.9591074986297232
70,71.0,1.8387659322705514,1.7998111693852776,1.946146785754758
71,72.0,1.8187908134548976,1.787753338200084,1.925911596462858
72,73.0,1.9949075061826473,1.9592467909375273,2.097863326997665
73,74.0,2.0557251624658766,2.015873234683708,2.165348027773073
74,75.0,2.090040247952037,2.044052123902755,2.2128667533391564
75,76.0,2.074536125704402,2.031009316364741,2.192192787835339
76,77.0,2.080430435615919,2.0417034839808785,2.189046016011233
77,78.0,2.0415944469598815,2.012223692884887,2.127006140717711
78,79.0,1.9753774557327821,1.9477685534328895,2.0554040588849887
79,80.0,2.047933435157588,2.0200681869304833,2.1323511692701964
80,81.0,2.0377437140182937,2.009025052559164,2.1230747171286435
81,82.0,2.0779466198748153,2.0388906429382985,2.187237434148986
82,83.0,2.0977598049071084,2.051475522357349,2.2251016095918135
83,84.0,2.0649962548350254,2.01975350554414,2.1858081157753118
84,85.0,2.0547020466080426,2.015096402584798,2.1621336520477183
